whitepaper_url,Project_name
https://paymentporte.com/wp-content/uploads/2019/07/1_4976791662022885471.pdf,Payment Porte_info
https://pukkamex.com/wp-content/uploads/2019/04/Pukkamex-White-Paper-Release-v2.0-1.pdf,pukkamex
,Coinxes
https://mascoin.co/download/emas-coin-white-paper/,MAS COIN_info
https://monnos.com/en/white-paper/,MONNOS
https://www.mtv.ac/assets/file/MultiVAC_Tech_Whitepaper.pdf,MultiVAC
https://aizeus.net/wp-content/uploads/2019/03/zeus-whitepaper-vr1.05.pdf,AIZEUS_info
https://ubecoin.com/get-whitepaper/,Ubecoin
https://tunetrade.io/wp-content/uploads/2019/04/TuneTrade-White-Paper-2019.pdf,Tunetrade
https://www.vectorium.co/wp-content/uploads/2019/07/Vectorium-Whitepaper.pdf,Vectorium Plus
https://kronn.net/file/Whitepaper%20v2.0.pdf,Kronn
https://www.mitoshi.io/files/Whitepaper.pdf,Mitoshi_info
https://www.farm2kitchen.io/downloads/f2kwhitepaper.pdf,Farm2Kitchen
https://drive.google.com/file/d/1qfPzbm3kN_Nywgn6pZFqUL5JMR-JTzIP/view?usp=sharing,Evedo
https://www.docdroid.net/sAMYojj/blockium-whitepaper.pdf#page=4,Blockium_info
https://whitepaper.uncloak.io/,Uncloak_info
https://axel.network/wp-content/uploads/2019/07/AXEL-White-Paper-v2.0-English.pdf,Axel_info
https://membrana.io/static/pdf/membrana_whitepaper_eng.pdf,Membrana_info
https://vodix.io/pdf/VodiX_WhitePaper_1.1_EN.pdf?1557845291,Vodi X_info
https://hinto.win/hinto-white-paper.pdf,Hinto
https://www.globalfuneralcare.org/resources/globalfuneralcare-whitepaper.pdf,Global Funeral Care
https://oceanprotocol.com/business-whitepaper.pdf,Ocean Protocol
https://www.dropbox.com/s/74vbh6rq4tq7a3r/WhitepaperV12.1.pdf,UssCyber_info
https://www.jobchain.com/Whitepaper.pdf,Jobchain
https://cdn.azbit.com/docs/en/whitepaper.pdf,Azbit_info
https://docs.google.com/document/d/16RBxiuPNhG7DkvTx9odzcQvPc9EdTKnmKaohURxrLTA/edit,CurioInvest
https://crypto-franchise.io/wp-content/uploads/2019/05/cryptofranchise_whitepaperv2.pdf,cryptoFranchise
https://www.xcrypt.club/xCrypt-Whitepaper.pdf,xCrypt
https://www.rachelx.co.uk/storage/2019/07/World-of-Rachel-White-Paper-V1.pdf,RachelX_info
https://uos.network/src/doc/UOS_White_Paper.pdf,UOS Network
https://home.porus.io/wp_en.pdf,Porus
https://uos.network/src/doc/UOS_White_Paper.pdf,UOS Network_info
https://github.com/trias-lab/Documentation/blob/master/EN/Whitepaper-EN.md#6-team-and-partners,Trias
https://iotw.io/docs/IOTW-Whitepaper.pdf,IOTW_info
https://auditchain.com/Auditchain-Whitepaper.pdf,Auditchain
https://venusenergy.io/data/uploads/docs/venusenergy_wp_en.pdf,VenusEnergy_info
https://newpaw.web.app/whitepaper/,Pawtocol
https://ixinium.io/whitepaper.pdf,Ixinium_info
https://jamaa.com/docs/whitepaper,NUVO
https://sto.cryptobuyer.io/static/downloads/cryptobuyer-whitepaper-v.1-7.pdf,Cryptobuyer
https://sonocoin.io/dl/whitepaper.pdf,SonoCoin_info
https://www.mtv.ac/assets/file/MultiVAC_Tech_Whitepaper.pdf,MultiVAC_info
https://drive.google.com/open?id=1Dc1xflobhYOPLCgR8CCB6fpMyPW7cQ5N,Coinshare_info
https://www.airsavetravel.com/doc/Whitepaper_ASTC_Buy.pdf,Airsave Travel
https://gfp-coin.com/pdf/whitepaper_en.pdf,Green Funding Coin
https://3349fdc5-c439-4ed7-8e79-0c4c767fb2f0.filesusr.com/ugd/8436a0_13918c444e584b60a6b8a6e149719bce.pdf,Monetorb_info
https://www.bitstars.io/WHITEPAPER1.1.pdf,Bitstars_info
https://hiway.io/downloads/HIWAY_white_paper_v1.2.pdf,Hiway
,Menapay_info
https://www.deepcloudai.com/paper/Whitepaper_DeepCloud_AI_Version1_00_ENG.pdf,DeepCloud_info
,AIVIA
https://token.steemhunt.com/HUNT_Whitepaper_v1.1_EN.pdf,HUNT
https://socialgood-foundation.com/whitepaper,SocialGood_info
https://drive.google.com/file/d/1V4pw7x1h_svLWr9mU8HxuIwSaOoWruCK/view,CharS
https://redfoxlabs.io/wp-content/uploads/2019/03/REDFOXLABS_BLACKPAPERv1.2-1.pdf,RedFOX Labs
https://octera.io/docs/OCTERA%20CIBBS%C2%A9%20Whitepaper%20EN.pdf,Octera
https://stabledex.io/download/Whitepaper.pdf,stableDEX
https://www.gath3r.io/uploads/Gath3r_Whitepaper.pdf,Gath3r
https://pbet.io/documents/pbet-white-paper-2019-1.pdf,PBET_info
https://mascoin.co/download/emas-coin-white-paper/,MAS COIN
https://poseidon.eco/assets/documents/Poseidon-Climate-Rescue.pdf,Poseidon
https://allsesame.com/allsesame-whitepaper.pdf,AllSesame_info
https://tenbillion.network/wp-content/uploads/2019/07/TenBillion-Coin-White-Paper-20190717.pdf,Ten Billion Coin IEO
https://www.astrcoin.io/documents/AsteroidWhitePaper.pdf,ASTRcoin_info
,AIVIA_info
https://tentech.io/static/documents/TEN-WHITEPAPER.pdf,TEN Token
https://docs.wixstatic.com/ugd/e470b5_5b888aa004464f2e9e3c5d35ef19e9b3.pdf,Cherry Cube_info
https://bolttcoin.io/BolttCoinWhitePaper-V1.0.pdf,BolttCoin
https://www.ghost-talk.io/data/GHOST_TALK_White_Paper_v2.3_en.pdf,Ghost Talk
https://pixelbit.cc/docs/PixelBit_Whitepaper_en.pdf,PixelBit
https://www.ampleforth.org/paper/,Ampleforth_info
https://ridenode.io/wp-content/uploads/2019/11/RideToken-WhitePaper-Version3.0.pdf,RideNode
https://mecacoin.io/whitepaper/MECACoin%20WhitePaper_Eng_1.0.pdf,MECA Coin_info
https://drive.google.com/file/d/1Pu1t4vRxQs5Ef2DveoKdpu0e6ghHVSFy/view?usp=sharing,Stan World_info
https://docs.thundercore.com/thunder-whitepaper.pdf,Thundercore
https://www.tokoin.io/whitepaper/Whitepaper.pdf?id=93463cf8ec8457c6c862,ToKoin_info
https://redfoxlabs.io/wp-content/uploads/2019/03/REDFOXLABS_BLACKPAPERv1.2-1.pdf,RedFOX Labs_info
https://www.hustletoken.org/read/HUSL-Whitepaper-2.1.4.pdf,The Hustle App_info
https://bitwings.org/white-paper-en.pdf,BitWings_info
https://geco.one/static/files/whitepaper.pdf,Geco
,Сhromia_info
https://www.cryptomarketads.com/CMA_whitepaper.pdf,Crypto Market Ads_info
https://cryptococktailcoin.io/wp-content/uploads/2018/08/CCC.pdf,CryptoCocktail Coin_info
https://mlgc.io/ML_whitepaper_EN.pdf,Marshal Lion Group Coin_info
https://drive.google.com/file/d/14AOnnmRhb74E1OQ0ggofj2ZlOcgIq3SH/view,Smathium
https://docs.thundercore.com/thunder-whitepaper.pdf,Thundercore_info
https://koltoken.io/wp-content/uploads/2019/08/whitepaper-1.pdf,Robin8_info
https://fund.silicanexus.com/wp-content/uploads/2018/12/C4D-White-Paper-BP.V06.pdf,Silica neXus_info
,Luxbio
https://gcalliance.io/wp-content/uploads/GCA_Greenpaper_V1.05-291019.pdf,Global Crypto Alliance
https://jura.network/Whitepaper%20of%20JURA.pdf,Jura_info
https://www.autonomychain.com/AUTONOMY-Whitepaper-latest.pdf,Autonomy_info
https://centex.io/s_files/CENTEX_WP_V1_0_3.pdf,CENTEX_info
https://www.xcoynz.com/WhitePaper-Full.html,XCOYNZ
https://www.sportx.one/files/SportX_Whitepaper_en.pdf,SportX_info
https://www.tokenmom.com/whitepaper_eng_1.1.pdf,Tokenmom
https://staging-static.probitglobal.com/files/ieo/lmt-round1_whitepaper_en.pdf,ListeningMind_info
https://www.cryptomarketads.com/CMA_whitepaper.pdf,Crypto Market Ads
https://k.im/download/whitepaper.pdf,K
https://www.deepcloudai.com/paper/Whitepaper_DeepCloud_AI_Version1_00_ENG.pdf,DeepCloud
https://www.plannerscape.com/wp-content/uploads/2019/05/PlannerScape-White-Paper-v4.pdf,PlannerScape_info
https://ultra.io/whitepaper,ULTRA
https://www.bitenny.io/assets/files/bitenny-whitepaper-english.pdf,Bitenny_info
https://www.juchating.io/data/JUCHATING_Whitepaper_EN_ver2.1.pdf,Juchating
https://whirl.com/WHIRL_WP.pdf,WHIRL
https://system.na2.netsuite.com/core/media/media.nl?id=535565&c=861758&h=304d85ce78fe6c3d1705&_xt=.pdf,CPUcoin
https://www.telecoin.info/wp-content/uploads/2018/11/Telecoin_Whitepaper.pdf,Telecoin
https://op-mach-bucket.s3.ap-northeast-2.amazonaws.com/whitepaper/white_paper_eng_2.04.pdf,MACH Project_info
https://iprotocol.network/whitepaper.pdf,iProtocol Network
https://bitcoinxc.org/bitcoin.pdf,Bitcoin Classic
https://vecap.io/pdf/whitepaper/VeCap_Whitepaper.pdf,VECAP
https://www.gath3r.io/uploads/Gath3r_Whitepaper.pdf,Gath3r_info
https://www.ghost-talk.io/data/GHOST_TALK_White_Paper_v2.3_en.pdf,Ghost Talk_info
https://drive.google.com/file/d/1qfPzbm3kN_Nywgn6pZFqUL5JMR-JTzIP/view?usp=sharing,Evedo_info
https://www.rapidz.io/wp-content/themes/rapidz/WP-en.pdf,Rapidz_info
https://www.xcoynz.com/WhitePaper-Full.html,XCOYNZ_info
https://icos.icobox.io/uploads/whitepaper/2018/03/5a9d0eac786e1.pdf,CryptoAds
https://futurepia.io/assets/img/FUTUREPIA_WhitePaper_EN.pdf,Futurepia
https://www.statizex.com/upload/documents/whitepaper.pdf,Statizex
https://bitcoinxc.org/bitcoin.pdf,Bitcoin Classic_info
https://assets.website-files.com/5c76b34803ce795a0388d8da/5d5bac8840c6be296682c4e3_Whitepaper_Team_19.08.pdf,DIVO_info
https://www.gstarcoin.info/download/Gstar%20Whitepaper_English%201.3.pdf,GStar_info
https://yanu.io/wp,Yanu
https://ixinium.io/whitepaper.pdf,Ixinium
https://loleiu.io/docs/LOL_STO_WP.pdf,LOLTOKEN BY EIU
https://docs.wixstatic.com/ugd/e470b5_5b888aa004464f2e9e3c5d35ef19e9b3.pdf,Cherry Cube
https://admin.coin-island.com/files/white_paper/Coinisland_White_Paper_en.pdf,Coin Island Air
https://globalpropertyregister.io/wp-content/uploads/2019/03/revised-wp2.pdf,Global Property Register_info
https://intelligent.community/pdf/INTELLIGENT_HERO_PROJECT_WP_V2.1_(ENG).pdf,INTELLIGENT HERO
https://www.block-cloud.io/blockcloudtechnicalwhitepaper.pdf,Blockcloud
https://smarttradeico.io/stc-wp.pdf,Smart Trade Coin_info
https://www.shopereum.io/Shopereum-v1_4_2.pdf,Shopereum
https://windhanenergy.io/file/whitepaper-English.pdf,Windhan Energy_info
https://www.bittorrent.com/btt/btt-docs/BitTorrent_Token_Whitepaper.pdf,BitTorrent_info
https://drive.google.com/file/d/1U1IkRHI5VCdc1SPonr1x9aOwC9wKUodt/view?usp=sharing,Zest
https://tunetrade.io/wp-content/uploads/2019/04/TuneTrade-White-Paper-2019.pdf,Tunetrade_info
https://viaz.io/documents/Viaz-Whitepaper_EN.pdf,Viaz_info
https://drive.google.com/file/d/1GMshichkQEjbPtRuyy4wh7GgFlySio3m/view,Tron Game Global
https://staging-static.probitglobal.com/files/ieo/lmt-round1_whitepaper_en.pdf,ListeningMind
https://explorecoin.io/assets/docs/explorecoin_whitepaper.pdf,ExploreCoin
https://drive.google.com/file/d/1GmClJGwUizR6h134u1b_r1shcvCa7okN/edit,Neutro
https://bitagro.io/wp-content/uploads/2019/03/Agro-Exchange-WP1.2.pdf,Bit Agro_info
https://res2.weblium.site/res/5b2bd5200735b20028821564/5d21ad84e04df60023de05ee,ISKRA
https://cybrtoken.io/wp-content/uploads/2018/09/cybr-whitepaper.pdf,CYBR_info
https://system.na2.netsuite.com/core/media/media.nl?id=535565&c=861758&h=304d85ce78fe6c3d1705&_xt=.pdf,CPUcoin_info
https://www.goldenugget.ch/wp-content/uploads/2019/09/whitepaper-goldenugget-1.3-en.pdf,GoldeNugget_info
https://redi.io/whitepaper,REDi_info
https://fetch.ai/technical-introduction,Fetch
https://s3.ap-northeast-2.amazonaws.com/alphacon.io/whitepaper/alphaconWhitePaperEngVer12.pdf,Alphacon_info
,Luxbio_info
https://torex.one/media/documents/Torex_White_Paper_English.pdf,Torex_info
https://blockmason.link/wp-content/uploads/2018/11/Blockmason_Link_Whitepaper.pdf,Link by BlockMason
https://volum.io/wp-content/themes/volum/images/volum-whitepaper.pdf,Volum_info
https://www.newtonproject.org/whitepaper/,Newton_info
https://gexan.io/assets/theme/Gexan_whitepaper_ENG.pdf,GEXAN_info
https://gbckorea.co.kr/wp-content/uploads/2019/04/WhitePaper_ENG_7.pdf,GBC KOREA
https://assets.ctfassets.net/sdlntm3tthp6/4g5pw2qjOUQQoOAusY1zgB/cfff51e7e663f1e908a52f3728dd8cdb/BNC-Token-White-Paper-v1.1-EN.pdf,BNC Token_info
https://earthbi.io/en/whitepaper-2/,EarthBi
https://www.emx.com/assets/whitepaper-en.pdf,EMX
https://www.mitoshi.io/files/Whitepaper.pdf,Mitoshi
https://drive.google.com/file/d/1eC1dGVQqmtHwcozjHW06zk5Tlo1G1cq1/view,PantheonX_info
https://jamaa.com/docs/whitepaper,NUVO_info
https://faireum.io/assets/files/Faireum_whitepaper2.0_En.pdf,Faireum_info
https://drive.google.com/file/d/1sHpW_5W9jU6l2JKRVI0ezDfw1CcVDjL5/view,Castweet
https://www.beatzcoin.io/downloads/en/Whitepaper.pdf?v=1,BeatzCoin
https://cestates.io/assets/download/cestates_whitepaper.pdf,C Estates_info
https://www.autonomychain.com/AUTONOMY-Whitepaper-latest.pdf,Autonomy
,Rebglo
https://torex.one/media/documents/Torex_White_Paper_English.pdf,Torex
https://res.cloudinary.com/exmarkets/image/upload/v1573031090/Pages/Tigereum_Whitepaper_2019_test4_v3sapd.pdf,TIG_info
https://www.block-cloud.io/blockcloudtechnicalwhitepaper.pdf,Blockcloud_info
https://next.exchange/files/NEXT-Presentation-Jan20-ENG.pdf,NEXT_info
https://www.mydayta.io/uploads/white_paper/Whitepaper.pdf,Dayta
https://docs.google.com/document/d/1nF7ZwjGV42LTUdq1Tk9GfS5LKpV6kxcRYwdh_Nwsn64/edit#heading=h.5yhqjme25yyn,StiB
https://venusenergy.io/data/uploads/docs/venusenergy_wp_en.pdf,VenusEnergy
https://www.art-pro.io/files/artPro_white_paper.pdf,ArtPro
https://www.swapzilla.co/WhitePaper-eng2.pdf,SwapZilla_info
https://gifto.io/GIFTO_Whitepaper_V1.3_20171122.pdf,GIFTO_info
https://drive.google.com/file/d/1ZW_SINFg-oT06DBrTTiwAOu0V4IyGetm/view,SKYBIT
https://aizeus.net/wp-content/uploads/2019/03/zeus-whitepaper-vr1.05.pdf,AIZEUS
https://squeezer.io/docs/Squeezer_White_Paper.pdf,Squeezer
https://www.xtock.io/resources/paper/Xtock_whitepaper_eng_1.2.pdf,XTock
https://docsend.com/view/gwbwpc3,KAVA
https://kuverr.io/whitepaper/KUV_WP.pdf,Kuverit
https://www.mydayta.io/uploads/white_paper/Whitepaper.pdf,Dayta_info
https://clinicall.io/docs/whitepaper/Clinicall%20Whitepaper.pdf,ClinicAll_info
https://bitway.net/whitepaper.pdf,Bitway
https://pixelbit.cc/docs/PixelBit_Whitepaper_en.pdf,PixelBit_info
https://www.hustletoken.org/read/HUSL-Whitepaper-2.1.4.pdf,The Hustle App
https://super8.network/whitepaper.pdf,Super 8
https://pbet.io/documents/pbet-white-paper-2019-1.pdf,PBET
https://s3.amazonaws.com/iowngroup-public/material/iOWN-whitepaper-v1.6.1.pdf,iOWN Token
https://refinemedium.com/pdf/whitepaper.pdf,Refine Medium
https://res.cloudinary.com/exmarkets/image/upload/v1573031090/Pages/Tigereum_Whitepaper_2019_test4_v3sapd.pdf,TIG
https://connectome.to/pdf/v1.pdf,Connectome_info
https://www.jobchain.com/Whitepaper.pdf,Jobchain_info
https://cdn.azbit.com/docs/en/whitepaper.pdf,Azbit
https://www.mycrojobs.io/download/Mycro-Whitepaper-English.pdf,Mycro_info
https://2local.io/docs/Whitepaper.pdf,2local_info
https://esax.tech/whitepaper/whitepaper-esax.pdf,ESAX
https://www.globalfuneralcare.org/resources/globalfuneralcare-whitepaper.pdf,Global Funeral Care_info
https://iatokens.com/docs/IAT%20WHITEPAPER.pdf,IAT_info
https://viaz.io/documents/Viaz-Whitepaper_EN.pdf,Viaz
https://stabledex.io/download/Whitepaper.pdf,stableDEX_info
https://www.cubechain.io/assets/file/Cube%20Chain_ENG.pdf,Cube Chain
https://gcalliance.io/wp-content/uploads/GCA_Greenpaper_V1.05-291019.pdf,Global Crypto Alliance_info
https://dain.ai/docs/DAIN%20-%20Whitepaper_ENG.pdf,DAIN_info
https://whirl.com/WHIRL_WP.pdf,WHIRL_info
https://www.art-pro.io/files/artPro_white_paper.pdf,ArtPro_info
https://www.astrcoin.io/documents/AsteroidWhitePaper.pdf,ASTRcoin
https://www.bittorrent.com/btt/btt-docs/BitTorrent_Token_Whitepaper.pdf,BitTorrent
https://drive.google.com/drive/folders/1s902dyb4msuSu4dcg-9tlqE8vVcxC2Kb,Storichain_info
https://www.eventoken.io/EvenToken_white%20paper_en.pdf,EvenToken
https://wolfs.group/wp-content/uploads/2019/12/Wolfs-Group-Whitepaper_EN.pdf,Wolfs Group_info
https://www.gtexgame.io/gtex-whitepaper.pdf,GTEX Gaming Platform
https://www.rowanenergy.com/RowanEnergy-Concept-document.pdf,Rowan Energy Blockchain_info
https://mintmine.io/wp-content/uploads/2020/02/MintMine_Whitepaper.pdf,MintMine_info
https://btccredit.io/pdf/btccredit_whitepaper.pdf,Btccredit
https://sonocoin.io/dl/whitepaper.pdf,SonoCoin
https://futurepia.io/assets/img/FUTUREPIA_WhitePaper_EN.pdf,Futurepia_info
https://captiveapp.com/captivewhitepaper.pdf,Captive
https://medilives.io/documents/english_mediLiVes_whitepaper_v1.0.pdf,MediLiVes
https://blockmason.link/wp-content/uploads/2018/11/Blockmason_Link_Whitepaper.pdf,Link by BlockMason_info
https://percivaltoken.com/wp-content/uploads/2018/08/Percival_Whitepaper.pdf,Percival_info
https://codemyedu.com/pdf/CodemyEdu_White_paper_v2.0.pdf,Codemy
https://www.thestonecoin.com/whitepaper-english.pdf,Stonecoin_info
https://www.tokenmom.com/whitepaper_eng_1.1.pdf,Tokenmom_info
https://www.airsavetravel.com/doc/Whitepaper_ASTC_Buy.pdf,Airsave Travel_info
https://digipharm.ch/docs/DigipharmWP.pdf,Digipharm
https://landing.biido.id/images/bion_whitepaperv1.6.pdf,Biido
https://www.zoptax.com/whitepaper.pdf,Zoptax_info
https://www.idap.io/docs/idap-io-whitepaper.pdf,idap
https://ito.levolution.io/wp-content/uploads/2019/03/LEV-WP-ENG-1.3.9.pdf,Levolution_info
https://wavelet.perlin.net/whitepaper.pdf,Perlin_info
https://adrenaline.ai/assets/docs/en/AdrenalineAI_WP_EN_V1.1.pdf,Adrenaline_info
https://www.bitfinex.com/wp-2019-05.pdf,BITFINEX_info
https://intelligent.community/pdf/INTELLIGENT_HERO_PROJECT_WP_V2.1_(ENG).pdf,INTELLIGENT HERO_info
https://coin.fashion/storage/Fashion%20Coin%20Whitepaper%20[EN]%20.pdf,Fashion Coin
https://iotw.io/docs/IOTW-Whitepaper.pdf,IOTW
https://www.youtube.com/embed/165SSYueCJw,1irstcoin
https://docs.google.com/presentation/d/1vqjfCwbu91zsAcMxsdvPPliKVCgD0eMC01hQQTRS6AE/edit#slide=id.p1,Ziktalk
https://www.ampleforth.org/paper/,Ampleforth
https://www.eventoken.io/EvenToken_white%20paper_en.pdf,EvenToken_info
https://www.azumacoin.io/static/Azuma_WP_Sep17-2b944767e8ac9abe89bd3ae0fdf6cfa1.pdf,Azuma Games_info
https://www.coinanalyst.tech/whitepaper,Coin Analyst_info
https://bitway.net/whitepaper.pdf,Bitway_info
https://drive.google.com/file/d/1c8LZjH9MwkM48p9kBbw10t4S0fno_z3u/view,ECOMI
https://en.viarium.io/en/files/VR_WP_ENG.pdf,VIARIUM
https://origin.foundation/wp-content/uploads/2019/04/Origin-Foundation-Whitepaper-ORIGIN-Token-V1.0-English.pdf,Origin Foundation_info
